package,module,source,output,reference,generic_before,generic_after,renamed_symbols,syntax_ok,bytecode_equal,encoding_ok,newline_ok,mode
mir2,mir2.scenes.main.panel.driftMsg,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.driftMsg,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.driftMsg.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.driftMsg.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.dynamicPanel,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.dynamicPanel,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.dynamicPanel.lua,,255,0,58,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.equip,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.equip,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.equip.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.equip.lua,1093,0,202,True,True,True,True,scoped-readable+method-sugar
mir2,mir2.scenes.main.panel.equipOther,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.equipOther,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.equipOther.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.equipOther.lua,408,0,67,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.equipPc,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.equipPc,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.equipPc.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.equipPc.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.fusion,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.fusion,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.fusion.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.fusion.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.heroBag,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.heroBag,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.heroBag.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.heroBag.lua,208,0,39,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.heroBag1,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.heroBag1,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.heroBag1.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.heroBag.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.heroEquip,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.heroEquip,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.heroEquip.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.heroEquip.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.heroHead,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.heroHead,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.heroHead.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.heroHead.lua,219,0,40,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.magicKeySetting,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.magicKeySetting,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.magicKeySetting.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.magicKeySetting.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.mixingDrug,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.mixingDrug,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.mixingDrug.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.mixingDrug.lua,397,0,93,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.nicehp,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.nicehp,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.nicehp.lua,,398,0,89,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.npc1,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.npc1,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.npc1.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.npc.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.screenshot,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.screenshot,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.screenshot.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.screenshot.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.screenshotLook,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.screenshotLook,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.screenshotLook.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.screenshotLook.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.security,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.security,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.security.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.security.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.storage,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.storage,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.storage.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.storage.lua,4,0,2,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.storage1,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.storage1,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.storage1.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.storage.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.strengthen,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.strengthen,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.strengthen.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.strengthen.lua,733,0,179,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.treasureBox,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.treasureBox,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.treasureBox.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.treasureBox.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.UIEditor,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.UIEditor,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.UIEditor.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.UIEditor.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.voice,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.voice,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.voice.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.voice.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.panel.ybdeal,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.ybdeal,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.ybdeal.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.ybdeal.lua,453,0,124,True,True,True,True,scoped-readable+method-sugar
mir2,mir2.scenes.main.panel.yiyimonhp,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.panel.yiyimonhp,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.panel.yiyimonhp.lua,,71,0,17,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.pc.hotKeySetting,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.pc.hotKeySetting,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.pc.hotKeySetting.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.pc.hotKeySetting.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.pc.operate,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.pc.operate,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.pc.operate.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.pc.operate.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.pc.skilldelegate,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.pc.skilldelegate,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.pc.skilldelegate.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.pc.skilldelegate.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.pc.uicontroller,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.pc.uicontroller,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.pc.uicontroller.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.pc.uicontroller.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.role.def,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.role.def,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.role.def.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.def.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.role.def.frame,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.role.def.frame,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.role.def.frame.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.def.frame.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.role.def.hp,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.role.def.hp,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.role.def.hp.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.def.hp.lua,71,0,22,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.role.def.mon,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.role.def.mon,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.role.def.mon.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.def.mon.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.role.def.offset,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.role.def.offset,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.role.def.offset.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.def.offset.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.role.def.state,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.role.def.state,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.role.def.state.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.def.state.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.role.def.weapon,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.role.def.weapon,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.role.def.weapon.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.def.weapon.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.role.hero,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.role.hero,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.role.hero.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.hero.lua,55,0,12,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.role.info1,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.role.info1,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.role.info1.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.info.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.main.scene,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.main.scene,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.main.scene.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.scene.lua,281,0,58,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.notice.scene,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.notice.scene,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.notice.scene.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.notice.scene.lua,142,0,35,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.pc.operate,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.pc.operate,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.pc.operate.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.pc.operate.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.pc.skilldelegate,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.pc.skilldelegate,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.pc.skilldelegate.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.pc.skilldelegate.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.pc.uicontroller,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.pc.uicontroller,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.pc.uicontroller.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.pc.uicontroller.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.reconnect.scene,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.reconnect.scene,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.reconnect.scene.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.reconnect.scene.lua,147,0,32,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.select.role,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.select.role,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.select.role.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.select.role.lua,108,0,22,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.select.scene,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.select.scene,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.select.scene.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.select.scene.lua,902,0,160,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.sfselect.scene,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.sfselect.scene,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.sfselect.scene.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.sfselect.scene.lua,526,0,139,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.sfselect.sflist,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.sfselect.sflist,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.sfselect.sflist.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.sfselect.sflist.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.scenes.sfselect.sflistitem,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.scenes.sfselect.sflistitem,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.scenes.sfselect.sflistitem.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.sfselect.sflistitem.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.single.bzEvents,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.single.bzEvents,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.single.bzEvents.lua,,3,0,1,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.single.cache,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.single.cache,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.single.cache.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.cache.lua,523,0,144,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.single.dynamicTileAtlas,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.single.dynamicTileAtlas,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.single.dynamicTileAtlas.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.dynamicTileAtlas.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.single.game,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.single.game,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.single.game.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.game.lua,67,0,21,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.single.gameEvent,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.single.gameEvent,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.single.gameEvent.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.gameEvent.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.single.gplus,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.single.gplus,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.single.gplus.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.gplus.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.single.iap,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.single.iap,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.single.iap.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.iap.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.single.init,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.single.init,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.single.init.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.init.lua,13,0,1,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.single.ipush,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.single.ipush,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.single.ipush.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.jpush.lua,585,0,55,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.single.jpush,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.single.jpush,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.single.jpush.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.jpush.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.single.m2debug,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.single.m2debug,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.single.m2debug.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.m2debug.lua,216,0,61,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.single.m2spr,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.single.m2spr,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.single.m2spr.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.m2spr.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.single.net,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.single.net,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.single.net.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.net.lua,706,0,142,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.single.objpool,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.single.objpool,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.single.objpool.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.objpool.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.single.pic,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.single.pic,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.single.pic.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.pic.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.single.res,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.single.res,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.single.res.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.res.lua,1231,0,299,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.single.sdnaPassport,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.single.sdnaPassport,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.single.sdnaPassport.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.sdnaPassport.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.single.sound,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.single.sound,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.single.sound.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.sound.lua,439,0,71,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.single.viap,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.single.viap,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.single.viap.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.iap.lua,1571,0,357,True,True,True,True,scoped-readable+method-sugar
mir2,mir2.single.voice,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.single.voice,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.single.voice.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.voice.lua,478,0,92,True,True,True,True,scoped-readable+method-sugar
mir2,mir2.single.yaya,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.single.yaya,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.single.yaya.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.yaya.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir264,an.ui.label,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir264_dec_还原\an.ui.label,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir264\an.ui.label.lua,D:\loym2\很早的原始客户端明文\an\an.ui.label.lua,713,0,165,True,True,True,True,function-local-readable+method-sugar
mir264,mir.def.zz,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir264_dec_还原\mir.def.zz,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir264\mir.def.zz.lua,,310,0,76,True,True,True,True,function-local-readable+method-sugar
